Transaction Date,Transaction Number,Product Type,Product Scent,Product Size,Cash or Card,Loyalty Number,Customer Name,Loyalty Tier,Loyalty Discount,Quantity,Sales Before Discount,Sales After Discount,Profit
2023-11-09,91123013,Liquid,Ocean Mist,0.25L,Card,,,,,3.0,4.65,,
2023-11-09,91123013,Liquid,Rose Garden,1L,Card,,,,,1.0,11.85,,
2023-11-09,91123014,Bar,Cedarwood Forest,1x,Card,,,,,2.0,4.36,,
2023-11-09,91123015,Bar,Citrus Breeze,4x,Cash,1003056,Ambrosio Harriot,Silver,0.1,5.000000000000001,20.3,18.27,4.77
2023-11-09,91123015,Bar,Sandalwood Spice,4x,Cash,1003056,Ambrosio Harriot,Silver,0.1,5.0,39.95,35.955000000000005,-0.74
2023-11-09,91123015,Liquid,Cedarwood Forest,0.5L,Cash,1003056,Ambrosio Harriot,Silver,0.1,5.0,21.95,19.755,6.5
2023-11-09,91123016,Bar,Rose Garden,1x,Card,1009149,Darleen Blanchet,Silver,0.1,2.0,4.9,4.41,1.31
2023-11-09,91123016,Liquid,Lavender Fields,0.25L,Card,1009149,Darleen Blanchet,Silver,0.1,2.0,4.6,4.14,1.14
2023-11-09,91123016,Liquid,Sandalwood Spice,0.5L,Card,1009149,Darleen Blanchet,Silver,0.1,4.999999999999999,47.8,43.019999999999996,18.67
2023-11-09,91123017,Liquid,Vanilla Bean,0.5L,Cash,,,,,4.0,29.4,,
2023-11-09,91123018,Bar,Sandalwood Spice,1x,Cash,1007792,Johny Triplett,Silver,0.1,5.0,18.75,16.875,6.68
2023-11-09,91123018,Liquid,Ocean Mist,0.25L,Cash,1007792,Johny Triplett,Silver,0.1,4.0,6.2,5.58,2.42
2023-11-09,91123018,Liquid,Eucalyptus Mint,0.5L,Cash,1007792,Johny Triplett,Silver,0.1,4.999999999999999,44.4,39.96,17.41
2023-11-09,91123019,Liquid,Ocean Mist,0.25L,Card,1003603,Simone Valentine,Bronze,0.05,4.0,6.2,5.89,2.73
2023-11-09,91123020,Liquid,Cedarwood Forest,0.25L,Card,1007642,Jeannine Mealand,Silver,0.1,1.0,1.56,1.4040000000000001,0.07
2023-11-09,91123021,Bar,Cedarwood Forest,4x,Card,1006346,Hyman Presnall,Silver,0.1,5.0,26.5,23.85,3.85
2023-11-09,91123021,Liquid,Fresh Rain,1L,Card,1006346,Hyman Presnall,Silver,0.1,2.0,16.3,14.670000000000002,5.75
2023-11-09,91123022,Bar,Sandalwood Spice,4x,Cash,1001534,Lizzy Clemenzo,Bronze,0.05,2.9999999999999996,23.97,22.7715,0.75
2023-11-09,91123023,Liquid,Fresh Rain,0.5L,Cash,1005962,Rebeca Cordel,Silver,0.1,1.0,2.25,2.025,-0.22
2023-11-09,91123024,Liquid,Lavender Fields,0.5L,Cash,1006657,Audry Hambridge,Gold,0.15,2.0,9.9,8.415000000000001,2.44
2023-11-09,91123025,Bar,Eucalyptus Mint,2x,Cash,1003199,Cedric Stidson,,,4.999999999999999,31.15,,
2023-11-09,91123026,Bar,Fresh Rain,1x,Cash,1004688,Marybeth Springer,Silver,0.1,2.0,3.22,2.898,1.02
2023-11-09,91123026,Liquid,Cedarwood Forest,0.25L,Cash,1004688,Marybeth Springer,Silver,0.1,2.0,3.12,2.8080000000000003,0.15
2023-11-09,91123027,Liquid,Lavender Fields,0.5L,Cash,1001930,Pasquale Baton,Silver,0.1,5.0,24.75,22.275000000000002,7.33
2023-11-09,91123027,Liquid,Coconut Dream,0.5L,Cash,1001930,Pasquale Baton,Silver,0.1,4.0,16.48,14.832,1.07
2023-11-09,91123028,Liquid,Rose Garden,0.5L,Cash,1007352,Dasi Gallager,Bronze,0.05,1.0,7.05,6.6975,3.0
2023-11-09,91123029,Liquid,Sandalwood Spice,0.5L,Cash,1002487,Lilith Echalier,Bronze,0.05,3.0,28.68,27.246,12.64
2023-11-09,91123030,Bar,Rose Garden,1x,Card,,,,,2.0,4.9,,
2023-11-09,91123030,Liquid,Coconut Dream,1L,Card,,,,,4.0,30.0,,
2023-11-09,91123031,Bar,Cedarwood Forest,2x,Card,,,,,2.0,6.1,,
2023-11-09,91123032,Liquid,Rose Garden,1L,Cash,1000142,Mead June,Silver,0.1,1.0,11.85,10.665,3.31
2023-11-09,91123033,Bar,Vanilla Bean,1x,Card,1002335,Beryle Lippett,Silver,0.1,1.0,3.64,3.2760000000000002,0.78
2023-11-09,91123033,Bar,Cedarwood Forest,2x,Card,1002335,Beryle Lippett,Silver,0.1,1.0,3.05,2.745,0.64
2023-11-09,91123034,Bar,Vanilla Bean,2x,Cash,1008227,Raina Macrae,Silver,0.1,4.999999999999999,34.3,30.869999999999997,7.12
2023-11-09,91123034,Liquid,Lavender Fields,0.5L,Cash,1008227,Raina Macrae,Silver,0.1,4.0,19.8,17.82,5.86
2023-11-09,91123035,Bar,Rose Garden,1x,Card,,,,,1.0,2.45,,
2023-11-09,91123035,Liquid,Cedarwood Forest,1L,Card,,,,,2.0,13.52,,
2023-11-09,91123036,Liquid,Cedarwood Forest,0.25L,Card,1009499,Elisha Spier,,,2.0,3.12,,
2023-11-09,91123037,Bar,Lavender Fields,1x,Card,,,,,1.0,1.77,,
2023-11-09,91123037,Bar,Sandalwood Spice,2x,Card,,,,,2.0,15.14,,
2023-11-09,91123037,Liquid,Sandalwood Spice,1L,Card,,,,,1.0,13.19,,
2023-11-09,91123038,Bar,Lavender Fields,2x,Card,1007536,Lou Gawkes,,,4.0,9.64,,
2023-11-09,91123038,Bar,Coconut Dream,4x,Card,1007536,Lou Gawkes,,,2.0,19.26,,
2023-11-09,91123039,Liquid,Coconut Dream,1L,Cash,1003005,Deina Eliot,Silver,0.1,1.0,7.5,6.75,-0.08
2023-11-09,91123040,Bar,Fresh Rain,1x,Card,1001206,Regan Cottham,Bronze,0.05,2.0,3.22,3.059,1.18
2023-11-09,91123040,Bar,Sandalwood Spice,1x,Card,1001206,Regan Cottham,Bronze,0.05,2.0,7.5,7.125,3.05
2023-11-09,91123041,Bar,Citrus Breeze,4x,Card,,,,,5.000000000000001,20.3,,
2023-11-09,91123041,Liquid,Eucalyptus Mint,0.5L,Card,,,,,2.0,17.76,,
2023-11-09,91123042,Bar,Ocean Mist,1x,Card,,,,,4.0,4.8,,
2023-11-09,91123042,Bar,Vanilla Bean,1x,Card,,,,,1.0,3.64,,
2023-11-09,91123043,Bar,Lavender Fields,1x,Cash,,,,,5.0,8.85,,
2023-11-09,91123044,Bar,Rose Garden,2x,Cash,1006465,Jedediah Donaghy,Bronze,0.05,4.0,12.68,12.046,0.25
2023-11-09,91123044,Liquid,Rose Garden,0.25L,Cash,1006465,Jedediah Donaghy,Bronze,0.05,5.0,9.5,9.025,-0.28
2023-11-09,91123045,Bar,Sandalwood Spice,4x,Card,1009588,Kacy Ragat,Silver,0.1,2.0,15.98,14.382000000000001,-0.3
2023-11-09,91123046,Bar,Fresh Rain,4x,Cash,,,,,4.999999999999999,21.4,,
2023-11-09,91123046,Liquid,Ocean Mist,0.5L,Cash,,,,,5.0,14.55,,
2023-11-09,91123046,Liquid,Sandalwood Spice,1L,Cash,,,,,2.0,26.38,,
2023-11-09,91123047,Bar,Rose Garden,2x,Card,1004972,Thadeus Ravel,Bronze,0.05,1.0,3.17,3.0115,0.06
2023-11-09,91123048,Bar,Citrus Breeze,1x,Cash,1005803,Terri Pillman,Silver,0.1,3.0,2.43,2.1870000000000003,-0.06
2023-11-09,91123048,Bar,Fresh Rain,2x,Cash,1005803,Terri Pillman,Silver,0.1,4.0,7.56,6.803999999999999,-0.36
2023-11-09,91123049,Liquid,Ocean Mist,0.25L,Card,1002540,Keir Hudson,Bronze,0.05,1.0,1.55,1.4725,0.68
2023-11-09,91123049,Liquid,Ocean Mist,0.25L,Card,1002540,Keir Hudson,Bronze,0.05,3.0,4.65,4.4175,2.05
2023-11-09,91123050,Bar,Cedarwood Forest,4x,Cash,1006243,Misha Drinkwater,Bronze,0.05,2.0,10.6,10.069999999999999,2.07
2023-11-09,91123050,Liquid,Rose Garden,0.25L,Cash,1006243,Misha Drinkwater,Bronze,0.05,3.0000000000000004,5.7,5.415,-0.17
2023-11-09,91123051,Bar,Eucalyptus Mint,1x,Card,1000144,Ugo Tocqueville,Bronze,0.05,4.0,13.96,13.262,5.7
2023-11-09,91123051,Liquid,Eucalyptus Mint,1L,Card,1000144,Ugo Tocqueville,Bronze,0.05,4.0,53.08,50.425999999999995,14.59
2023-11-09,91123051,Liquid,Coconut Dream,1L,Card,1000144,Ugo Tocqueville,Bronze,0.05,2.0,15.0,14.25,0.59
2023-11-09,91123052,Bar,Cedarwood Forest,1x,Cash,1006447,Spencer Benyan,Gold,0.15,4.0,8.72,7.412,2.97
2023-11-09,91123052,Bar,Cedarwood Forest,2x,Cash,1006447,Spencer Benyan,Gold,0.15,5.0,15.25,12.9625,2.41
2023-11-09,91123052,Liquid,Sandalwood Spice,0.25L,Cash,1006447,Spencer Benyan,Gold,0.15,3.0,12.75,10.8375,3.49
2023-11-09,91123053,Liquid,Fresh Rain,0.25L,Card,1000163,Chantal Eveleigh,Silver,0.1,1.0,1.43,1.287,0.16
2023-11-09,91123053,Liquid,Ocean Mist,0.5L,Card,1000163,Chantal Eveleigh,Silver,0.1,2.0,5.82,5.238,2.08
2023-11-09,91123054,Bar,Cedarwood Forest,1x,Card,,,,,4.0,8.72,,
2023-11-09,91123055,Liquid,Citrus Breeze,0.25L,Card,1005384,Helli Jarmyn,Silver,0.1,3.0,4.38,3.942,1.24
2023-11-09,91123056,Liquid,Rose Garden,0.25L,Card,,,,,1.0,1.9,,
2023-11-09,91123057,Bar,Vanilla Bean,1x,Card,1003141,Larine Le Fevre,Silver,0.1,2.0,7.28,6.5520000000000005,1.55
2023-11-09,91123057,Bar,Fresh Rain,2x,Card,1003141,Larine Le Fevre,Silver,0.1,4.0,7.56,6.803999999999999,-0.36
2023-11-09,91123057,Liquid,Citrus Breeze,1L,Card,1003141,Larine Le Fevre,Silver,0.1,4.0,23.68,21.312,7.11
2023-11-09,91123058,Liquid,Citrus Breeze,1L,Card,1002914,Angelique Atto,Bronze,,5.0,29.6,,
2023-11-10,101123001,Liquid,Lavender Fields,1L,Card,,,,,4.0,32.36,,
2023-11-10,101123002,Bar,Ocean Mist,2x,Card,1006647,Andree Mulmuray,Bronze,0.05,3.0,6.12,5.814,2.06
2023-11-10,101123002,Bar,Sandalwood Spice,2x,Card,1006647,Andree Mulmuray,Bronze,0.05,1.0,7.57,7.1915,3.31
2023-11-10,101123003,Bar,Lavender Fields,2x,Cash,,,,,3.0,7.23,,
2023-11-10,101123003,Bar,Coconut Dream,4x,Cash,,,,,4.999999999999999,48.15,,
2023-11-10,101123003,Liquid,Lavender Fields,1L,Cash,,,,,5.0,40.45,,
2023-11-10,101123004,Bar,Lavender Fields,2x,Cash,1009354,Shel Luebbert,Bronze,,2.0,4.82,,
2023-11-10,101123004,Liquid,Sandalwood Spice,0.25L,Cash,1009354,Shel Luebbert,Bronze,,4.0,17.0,,
2023-11-10,101123004,Liquid,Rose Garden,1L,Cash,1009354,Shel Luebbert,Bronze,,3.0,35.55,,
2023-11-10,101123005,Bar,Fresh Rain,4x,Cash,1005829,Madonna Hazelgrove,Bronze,0.05,1.0,4.28,4.066,0.69
2023-11-10,101123005,Liquid,Cedarwood Forest,0.25L,Cash,1005829,Madonna Hazelgrove,Bronze,0.05,1.0,1.56,1.482,0.15
2023-11-10,101123006,Bar,Eucalyptus Mint,1x,Cash,,,,,2.0,6.98,,
2023-11-10,101123006,Liquid,Rose Garden,1L,Cash,,,,,5.0,59.25,,
2023-11-10,101123007,Bar,Lavender Fields,2x,Card,1009155,Jeffry Grimstead,Bronze,0.05,2.0,4.82,4.579,-0.18
2023-11-10,101123007,Liquid,Fresh Rain,0.25L,Card,1009155,Jeffry Grimstead,Bronze,0.05,4.0,5.72,5.433999999999999,0.91
2023-11-10,101123007,Liquid,Citrus Breeze,1L,Card,1009155,Jeffry Grimstead,Bronze,0.05,3.0000000000000004,17.76,16.872,6.22
2023-11-10,101123008,Bar,Coconut Dream,1x,Cash,1007533,Lydia Briffett,Bronze,0.05,4.0,10.96,10.412,4.65
2023-11-10,101123008,Bar,Fresh Rain,4x,Cash,1007533,Lydia Briffett,Bronze,0.05,4.0,17.12,16.264,2.74
2023-11-10,101123009,Bar,Fresh Rain,4x,Card,,,,,1.0,4.28,,
2023-11-10,101123010,Bar,Citrus Breeze,2x,Card,1000274,Tobie Addison,Bronze,0.05,3.0,6.06,5.757,1.5
2023-11-10,101123010,Bar,Coconut Dream,2x,Card,1000274,Tobie Addison,Bronze,0.05,5.0,21.6,20.52,6.82
2023-11-10,101123010,Liquid,Eucalyptus Mint,1L,Card,1000274,Tobie Addison,Bronze,0.05,5.0,66.35,63.03249999999999,18.23
2023-11-10,101123011,Liquid,Cedarwood Forest,1L,Cash,1004947,Brooks Di Boldi,Bronze,0.05,5.0,33.8,32.10999999999999,5.81
2023-11-10,101123012,Liquid,Coconut Dream,0.25L,Card,1001661,Tonye Tuft,Bronze,0.05,3.0,7.14,6.7829999999999995,1.59
2023-11-10,101123012,Liquid,Rose Garden,1L,Card,1001661,Tonye Tuft,Bronze,0.05,3.0,35.55,33.772499999999994,11.72
2023-11-10,101123013,Bar,Citrus Breeze,4x,Cash,,,,,3.0,12.18,,
2023-11-10,101123013,Liquid,Fresh Rain,1L,Cash,,,,,3.0,24.45,,
2023-11-10,101123013,Liquid,Rose Garden,1L,Cash,,,,,2.0,23.7,,
2023-11-10,101123014,Bar,Vanilla Bean,4x,Cash,1000306,Rex O'Gorman,Silver,0.1,5.000000000000001,88.7,79.83,34.83
2023-11-10,101123014,Liquid,Fresh Rain,0.25L,Cash,1000306,Rex O'Gorman,Silver,0.1,5.000000000000001,7.15,6.4350000000000005,0.79
2023-11-10,101123014,Liquid,Lavender Fields,0.5L,Cash,1000306,Rex O'Gorman,Silver,0.1,3.0,14.85,13.365,4.39
2023-11-10,101123015,Bar,Eucalyptus Mint,4x,Card,1006845,Dallas Sumpton,Bronze,0.05,2.9999999999999996,24.9,23.654999999999998,3.26
2023-11-10,101123015,Liquid,Coconut Dream,0.25L,Card,1006845,Dallas Sumpton,Bronze,0.05,2.0,4.76,4.521999999999999,1.06
2023-11-10,101123016,Bar,Sandalwood Spice,2x,Cash,1003141,Larine Le Fevre,Silver,0.1,1.0,7.57,6.813000000000001,2.93
2023-11-10,101123016,Liquid,Ocean Mist,0.5L,Cash,1003141,Larine Le Fevre,Silver,0.1,5.0,14.55,13.095,5.2
2023-11-10,101123017,Bar,Lavender Fields,1x,Cash,1005314,Sergent Vandenhoff,Silver,0.1,1.0,1.77,1.593,0.34
2023-11-10,101123017,Bar,Sandalwood Spice,2x,Cash,1005314,Sergent Vandenhoff,Silver,0.1,2.0,15.14,13.626000000000001,5.87
2023-11-10,101123017,Liquid,Cedarwood Forest,0.25L,Cash,1005314,Sergent Vandenhoff,Silver,0.1,4.0,6.24,5.6160000000000005,0.3
2023-11-10,101123018,Bar,Citrus Breeze,1x,Card,1009755,Ruthie Seckington,Silver,0.1,3.0,2.43,2.1870000000000003,-0.06
2023-11-10,101123018,Bar,Vanilla Bean,4x,Card,1009755,Ruthie Seckington,Silver,0.1,2.0,35.48,31.932,13.93
2023-11-10,101123019,Bar,Eucalyptus Mint,1x,Cash,1007684,Red Chicchetto,Bronze,0.05,4.999999999999999,17.45,16.577499999999997,7.13
2023-11-10,101123019,Liquid,Lavender Fields,0.5L,Cash,1007684,Red Chicchetto,Bronze,0.05,2.0,9.9,9.405,3.42
2023-11-10,101123020,Bar,Fresh Rain,2x,Cash,,,,,3.0,5.67,,
2023-11-10,101123021,Bar,Fresh Rain,1x,Cash,1003514,Cherlyn Bloggett,Gold,0.15,3.0,4.83,4.1055,1.29
2023-11-10,101123021,Liquid,Lavender Fields,0.5L,Cash,1003514,Cherlyn Bloggett,Gold,0.15,4.0,19.8,16.830000000000002,4.87
2023-11-10,101123021,Liquid,Vanilla Bean,1L,Cash,1003514,Cherlyn Bloggett,Gold,0.15,4.0,50.0,42.5,-4.9
2023-11-10,101123022,Bar,Eucalyptus Mint,2x,Cash,1006367,Cully Ornils,Silver,0.1,4.999999999999999,31.15,28.035,10.09
2023-11-10,101123022,Liquid,Vanilla Bean,0.5L,Cash,1006367,Cully Ornils,Silver,0.1,2.0,14.7,13.23,1.29
2023-11-10,101123023,Bar,Vanilla Bean,1x,Cash,1000649,Karlan Jeannenet,Gold,0.15,5.0,18.2,15.469999999999999,2.97
2023-11-10,101123023,Liquid,Lavender Fields,0.5L,Cash,1000649,Karlan Jeannenet,Gold,0.15,5.0,24.75,21.037499999999998,6.09
2023-11-10,101123024,Bar,Ocean Mist,1x,Cash,1002983,Lindsay Duckitt,Silver,0.1,5.0,6.0,5.4,2.1
2023-11-10,101123024,Liquid,Coconut Dream,0.25L,Cash,1002983,Lindsay Duckitt,Silver,0.1,5.0,11.9,10.71,2.06
2023-11-10,101123024,Liquid,Citrus Breeze,1L,Cash,1002983,Lindsay Duckitt,Silver,0.1,1.0,5.92,5.328,1.78
2023-11-10,101123025,Bar,Eucalyptus Mint,2x,Card,1001411,Selestina Witten,Gold,0.15,2.0,12.46,10.591000000000001,3.41
2023-11-10,101123025,Bar,Fresh Rain,4x,Card,1001411,Selestina Witten,Gold,0.15,1.0,4.28,3.638,0.26
2023-11-10,101123026,Bar,Sandalwood Spice,2x,Card,1005169,Nickola Winborn,Silver,0.1,1.0,7.57,6.813000000000001,2.93
2023-11-10,101123026,Liquid,Rose Garden,1L,Card,1005169,Nickola Winborn,Silver,0.1,2.0,23.7,21.33,6.63
2023-11-10,101123027,Bar,Eucalyptus Mint,2x,Card,1001468,Judah Bullier,Bronze,0.05,4.999999999999999,31.15,29.592499999999998,11.64
2023-11-10,101123027,Bar,Vanilla Bean,4x,Card,1001468,Judah Bullier,Bronze,0.05,2.0,35.48,33.705999999999996,15.71
2023-11-10,101123028,Bar,Rose Garden,4x,Cash,1001392,Jacklin Romanski,Bronze,0.05,4.0,33.48,31.805999999999994,9.49
2023-11-10,101123028,Liquid,Sandalwood Spice,1L,Cash,1001392,Jacklin Romanski,Bronze,0.05,3.0,39.57,37.591499999999996,8.58
2023-11-10,101123029,Bar,Fresh Rain,2x,Cash,1004750,Dinah Maybey,,,4.0,7.56,,
2023-11-10,101123030,Bar,Citrus Breeze,2x,Cash,1008444,Ana Bauldry,Bronze,0.05,4.0,8.08,7.675999999999999,2.0
2023-11-10,101123031,Bar,Ocean Mist,4x,Card,,,,,2.0,9.3,,
2023-11-10,101123031,Liquid,Vanilla Bean,0.5L,Card,,,,,4.0,29.4,,
2023-11-10,101123032,Liquid,Lavender Fields,0.5L,Cash,1000458,Carrissa Littefair,Bronze,0.05,3.0,14.85,14.107499999999998,5.14
2023-11-10,101123033,Bar,Eucalyptus Mint,1x,Cash,1007342,Hermy Stranahan,Bronze,0.05,3.0,10.47,9.9465,4.28
2023-11-10,101123034,Bar,Coconut Dream,2x,Card,,,,,4.0,17.28,,
2023-11-10,101123034,Liquid,Lavender Fields,1L,Card,,,,,4.0,32.36,,
2023-11-10,101123034,Liquid,Lavender Fields,1L,Card,,,,,1.0,8.09,,
2023-11-10,101123035,Bar,Rose Garden,1x,Card,,,,,2.0,4.9,,
2023-11-10,101123036,Bar,Fresh Rain,4x,Card,1001181,Debi Ivanuschka,Silver,0.1,4.0,17.12,15.408000000000001,1.89
2023-11-10,101123036,Liquid,Ocean Mist,0.25L,Card,1001181,Debi Ivanuschka,Silver,0.1,5.0,7.75,6.9750000000000005,3.03
2023-11-10,101123036,Liquid,Cedarwood Forest,0.5L,Card,1001181,Debi Ivanuschka,Silver,0.1,2.0,8.78,7.901999999999999,2.6
2023-11-10,101123037,Bar,Ocean Mist,2x,Cash,,,,,1.0,2.04,,
2023-11-10,101123038,Bar,Fresh Rain,4x,Card,1009830,Godiva Culverhouse,Silver,0.1,1.0,4.28,3.8520000000000003,0.47
2023-11-10,101123038,Liquid,Rose Garden,1L,Card,1009830,Godiva Culverhouse,Silver,0.1,5.0,59.25,53.325,16.58
2023-11-10,101123039,Bar,Coconut Dream,1x,Card,1008018,Matthus Cranidge,Gold,0.15,3.0,8.22,6.987,2.67
2023-11-10,101123039,Liquid,Vanilla Bean,1L,Card,1008018,Matthus Cranidge,Gold,0.15,5.0,62.5,53.125,-6.13
2023-11-10,101123040,Bar,Sandalwood Spice,1x,Cash,1003426,Petra Fozard,Bronze,0.05,1.0,3.75,3.5625,1.52
2023-11-10,101123040,Liquid,Ocean Mist,0.5L,Cash,1003426,Petra Fozard,Bronze,0.05,1.0,2.91,2.7645,1.18
2023-11-10,101123041,Liquid,Ocean Mist,0.25L,Cash,1009162,Aleen Tuley,,,1.0,1.55,,
2023-11-10,101123041,Liquid,Fresh Rain,0.25L,Cash,1009162,Aleen Tuley,,,3.0,4.29,,
2023-11-10,101123042,Liquid,Ocean Mist,1L,Card,,,,,5.0,22.95,,
2023-11-10,101123042,Liquid,Rose Garden,1L,Card,,,,,1.0,11.85,,
2023-11-10,101123043,Bar,Lavender Fields,1x,Card,,,,,4.0,7.08,,
2023-11-10,101123043,Bar,Rose Garden,1x,Card,,,,,1.0,2.45,,
2023-11-10,101123043,Bar,Cedarwood Forest,1x,Card,,,,,4.0,8.72,,
2023-11-10,101123044,Liquid,Sandalwood Spice,0.5L,Card,1001217,Rae Pilgram,Silver,0.1,3.0,28.68,25.812,11.2
2023-11-10,101123044,Liquid,Cedarwood Forest,1L,Card,1001217,Rae Pilgram,Silver,0.1,3.0000000000000004,20.28,18.252000000000002,2.47
2023-11-10,101123045,Bar,Lavender Fields,1x,Cash,,,,,2.0,3.54,,
2023-11-10,101123045,Liquid,Eucalyptus Mint,1L,Cash,,,,,4.0,53.08,,
2023-11-10,101123046,Bar,Ocean Mist,1x,Cash,1004590,Conroy Garrit,Bronze,0.05,3.0,3.6,3.42,1.44
2023-11-10,101123046,Bar,Citrus Breeze,4x,Cash,1004590,Conroy Garrit,Bronze,0.05,5.000000000000001,20.3,19.285,5.78
2023-11-10,101123046,Liquid,Vanilla Bean,1L,Cash,1004590,Conroy Garrit,Bronze,0.05,3.0,37.5,35.625,0.08
2023-11-10,101123047,Bar,Vanilla Bean,1x,Card,,,,,3.0,10.92,,
2023-11-10,101123047,Bar,Rose Garden,2x,Card,,,,,3.0,9.51,,
2023-11-10,101123047,Liquid,Eucalyptus Mint,0.5L,Card,,,,,4.0,35.52,,
2023-11-10,101123048,Liquid,Ocean Mist,0.25L,Card,,,,,2.0,3.1,,
2023-11-10,101123049,Bar,Coconut Dream,1x,Cash,1000508,Bessie Mccheyne,Gold,0.15,2.0,5.48,4.658,1.78
2023-11-10,101123049,Bar,Sandalwood Spice,2x,Cash,1000508,Bessie Mccheyne,Gold,0.15,2.0,15.14,12.869,5.11
2023-11-10,101123049,Bar,Cedarwood Forest,4x,Cash,1000508,Bessie Mccheyne,Gold,0.15,2.0,10.6,9.01,1.01
2023-11-10,101123050,Bar,Fresh Rain,1x,Cash,1000631,Nola Paulisch,Silver,0.1,5.0,8.05,7.245000000000001,2.55
2023-11-10,101123050,Liquid,Coconut Dream,0.5L,Cash,1000631,Nola Paulisch,Silver,0.1,5.0,20.6,18.540000000000003,1.34
2023-11-10,101123051,Liquid,Coconut Dream,0.25L,Cash,1002513,Lexi Hruska,Bronze,0.05,1.0,2.38,2.2609999999999997,0.53
2023-11-10,101123051,Liquid,Eucalyptus Mint,1L,Cash,1002513,Lexi Hruska,Bronze,0.05,4.0,53.08,50.425999999999995,14.59
2023-11-10,101123051,Liquid,Eucalyptus Mint,1L,Cash,1002513,Lexi Hruska,Bronze,0.05,2.0,26.54,25.212999999999997,7.29
2023-11-10,101123052,Bar,Citrus Breeze,1x,Card,,,,,1.0,0.81,,
2023-11-10,101123052,Liquid,Eucalyptus Mint,0.25L,Card,,,,,1.0,4.5,,
2023-11-10,101123052,Liquid,Sandalwood Spice,0.25L,Card,,,,,4.0,17.0,,
2023-11-10,101123053,Bar,Lavender Fields,1x,Card,1009876,Melicent Heddy,Bronze,0.05,1.0,1.77,1.6815,0.43
2023-11-10,101123053,Liquid,Lavender Fields,0.25L,Card,1009876,Melicent Heddy,Bronze,0.05,2.0,4.6,4.369999999999999,1.37
2023-11-10,101123053,Liquid,Fresh Rain,0.25L,Card,1009876,Melicent Heddy,Bronze,0.05,4.0,5.72,5.433999999999999,0.91
2023-11-10,101123054,Bar,Citrus Breeze,1x,Card,1005816,Appolonia Kik,,,4.0,3.24,,
2023-11-10,101123054,Bar,Eucalyptus Mint,1x,Card,1005816,Appolonia Kik,,,2.0,6.98,,
2023-11-10,101123055,Bar,Rose Garden,4x,Cash,1006675,Angie Sibun,Silver,0.1,1.0,8.37,7.5329999999999995,1.95
2023-11-10,101123055,Bar,Coconut Dream,4x,Cash,1006675,Angie Sibun,Silver,0.1,3.0,28.89,26.001,10.46
2023-11-10,101123055,Liquid,Fresh Rain,1L,Cash,1006675,Angie Sibun,Silver,0.1,3.0,24.45,22.005,8.63
2023-11-11,111123001,Liquid,Eucalyptus Mint,1L,Card,,,,,5.0,66.35,,
2023-11-11,111123002,Liquid,Citrus Breeze,0.25L,Card,,,,,3.0,4.38,,
2023-11-11,111123003,Bar,Vanilla Bean,2x,Cash,1009805,Kathye Thurlbourne,Bronze,,4.999999999999999,34.3,,
2023-11-11,111123004,Bar,Lavender Fields,1x,Card,1002399,Marshal Sawyer,Bronze,0.05,4.0,7.08,6.726,1.73
2023-11-11,111123004,Bar,Lavender Fields,4x,Card,1002399,Marshal Sawyer,Bronze,0.05,5.0,25.5,24.224999999999998,1.72
2023-11-11,111123004,Liquid,Coconut Dream,0.5L,Card,1002399,Marshal Sawyer,Bronze,0.05,2.0,8.24,7.827999999999999,0.95
2023-11-11,111123005,Bar,Vanilla Bean,2x,Card,1005232,Colin Phant,Silver,0.1,2.9999999999999996,20.58,18.522,4.27
2023-11-11,111123005,Liquid,Eucalyptus Mint,1L,Card,1005232,Colin Phant,Silver,0.1,2.0,26.54,23.886,5.97
2023-11-11,111123006,Bar,Eucalyptus Mint,4x,Cash,1003589,Anselm Masselin,Bronze,0.05,4.0,33.2,31.540000000000003,4.34
2023-11-11,111123006,Liquid,Vanilla Bean,0.25L,Cash,1003589,Anselm Masselin,Bronze,0.05,2.0,9.22,8.759,2.76
2023-11-11,111123006,Liquid,Eucalyptus Mint,0.5L,Cash,1003589,Anselm Masselin,Bronze,0.05,2.0,17.76,16.872,7.85
2023-11-11,111123007,Bar,Sandalwood Spice,1x,Cash,1001544,Yolanda O'Riordan,Silver,0.1,3.0,11.25,10.125,4.01
2023-11-11,111123007,Liquid,Rose Garden,1L,Cash,1001544,Yolanda O'Riordan,Silver,0.1,5.0,59.25,53.325,16.58
2023-11-11,111123008,Bar,Fresh Rain,2x,Cash,,,,,2.0,3.78,,
2023-11-11,111123009,Liquid,Cedarwood Forest,0.25L,Cash,1002812,Jazmin Farnaby,Silver,0.1,5.0,7.8,7.02,0.37
2023-11-11,111123009,Liquid,Rose Garden,1L,Cash,1002812,Jazmin Farnaby,Silver,0.1,3.0,35.55,31.994999999999997,9.95
2023-11-11,111123009,Liquid,Cedarwood Forest,1L,Cash,1002812,Jazmin Farnaby,Silver,0.1,2.0,13.52,12.168,1.65
2023-11-11,111123010,Liquid,Ocean Mist,0.5L,Cash,,,,,3.0,8.73,,
2023-11-11,111123011,Liquid,Vanilla Bean,0.25L,Card,1005993,York Reardon,Gold,0.15,2.0,9.22,7.837000000000001,1.84
2023-11-11,111123011,Liquid,Cedarwood Forest,1L,Card,1005993,York Reardon,Gold,0.15,5.0,33.8,28.729999999999997,2.43
