Student ID,Full Name,Date of Birth,Region,English,Maths,Science,Grade Score,School Name,School ID
18254,WESTBROOKE GOLDE,2006-10-01,EAST,B,A,B,130,Park View,11
18255,CORDELIE BIAGGIONI,2007-03-21,EAST,C,C,D,80,Park View,11
18256,CANDIDE CUFFE,2007-01-31,EAST,C,A,B,120,Park View,11
18257,GIFF GLADSTONE,2007-08-20,EAST,B,B,E,90,Park View,11
18258,BETTE-ANN SODEN,2006-12-20,EAST,B,A,C,120,Park View,11
18259,PANSY BERAN,2007-08-14,EAST,C,A,B,120,Park View,11
18260,CHARITY TITHECOTT,2007-05-21,EAST,C,A,A,130,Park View,11
18261,OLIY GONSALVO,2006-11-12,EAST,C,B,B,110,Park View,11
18262,BLONDY MCSHEA,2006-12-20,EAST,B,C,B,110,Park View,11
18263,ORBADIAH LAIRD,2006-09-30,EAST,C,C,E,70,Park View,11
18264,BRODDY GURERY,2007-06-15,EAST,C,D,C,80,Park View,11
18265,DATHA KRINKS,2007-08-15,EAST,B,C,B,110,Park View,11
18266,GAEL BUCKELL,2007-07-03,EAST,D,D,E,50,Park View,11
18267,CHARLOTTE GRESHAM,2006-11-05,EAST,B,B,C,110,Park View,11
18268,DUNSTAN GALLY,2007-01-31,EAST,C,C,C,90,Park View,11
18269,BENITA CHILD,2006-10-30,EAST,C,B,C,100,Park View,11
18270,KRISTOFER DUCKER,2007-08-10,EAST,A,B,C,120,Park View,11
18271,RHIANNA MURLEY,2006-09-04,EAST,C,C,B,100,Park View,11
18272,THEODORE WHORLOW,2007-04-21,EAST,B,D,B,100,Park View,11
18273,LOUTITIA TICIC,2007-05-14,EAST,A,B,A,140,Park View,11
18274,LUTHER WASHINGTON,2007-02-09,EAST,C,B,C,100,Park View,11
18275,LYNNELLE CLAUSEN-THUE,2007-02-22,EAST,C,A,B,120,Park View,11
18276,GUSTAV FARNES,2006-12-23,EAST,C,C,B,100,Park View,11
18277,POUL HAQUIN,2006-11-11,EAST,B,C,B,110,Park View,11
18278,DANETTE KEAVE,2007-08-23,EAST,B,B,A,130,Park View,11
18279,CLEVEY KIFT,2007-08-11,EAST,C,A,D,100,Park View,11
18280,AVIVA QUEEN,2006-09-26,EAST,C,B,B,110,Park View,11
18281,NYSSA PICKERELL,2007-03-26,EAST,B,D,C,90,Park View,11
18282,GAY COATMAN,2006-10-14,EAST,B,B,C,110,Park View,11
18283,LLEWELLYN ALLDAY,2007-08-06,EAST,B,C,C,100,Park View,11
18284,SALVIDOR PESTICCIO,2007-03-26,EAST,E,C,C,70,Park View,11
18285,ANGELIKA ECHELLE,2007-07-20,EAST,B,A,B,130,Park View,11
18286,ROWLAND BARTOLOMEU,2007-02-20,EAST,C,C,E,70,Park View,11
18287,THAYNE TRENHOLM,2007-04-29,EAST,D,C,C,80,Park View,11
18288,ADELBERT SARSFIELD,2006-10-09,EAST,C,C,C,90,Park View,11
18289,LEO VLASENKOV,2007-06-09,EAST,B,B,C,110,Park View,11
18290,EZRA GLAZER,2007-05-31,EAST,B,A,B,130,Park View,11
18291,CLEM TETLOW,2007-05-17,EAST,C,C,C,90,Park View,11
18292,AUSTINA MCKEEMAN,2007-06-28,EAST,C,C,A,110,Park View,11
18293,JAKIE MCQUADE,2007-03-30,EAST,A,B,B,130,Park View,11
18294,KATTIE HULL,2007-06-27,EAST,E,E,C,50,Park View,11
18295,ALESSANDRA VASIN,2007-04-10,EAST,B,B,B,120,Park View,11
18296,BARNY BILLSBERRY,2007-04-08,EAST,B,B,B,120,Park View,11
18297,BERN MUSSALLI,2006-12-10,EAST,B,A,C,120,Park View,11
18298,WOLF NAISBITT,2007-03-18,EAST,C,D,C,80,Park View,11
18299,DULSEA IDDENS,2007-05-06,EAST,A,C,A,130,Park View,11
18300,VANDA DIMITRIE,2007-04-08,EAST,E,D,A,80,Park View,11
18301,RABBI TURL,2006-10-28,EAST,B,C,A,120,Park View,11
18302,SHALNA SHERCLIFF,2007-04-04,EAST,A,C,B,120,Park View,11
18303,FERNE DUCKERS,2006-11-17,EAST,B,D,C,90,Park View,11
18304,AINDREA RIKKARD,2006-10-21,EAST,C,A,C,110,Park View,11
18305,TEENA GORACCI,2007-03-02,EAST,C,B,B,110,Park View,11
18306,ROCKWELL WHITINGTON,2007-07-31,EAST,B,D,B,100,Park View,11
18307,COURTNAY KIEHL,2006-09-05,EAST,D,B,A,110,Park View,11
18308,MICHELE CHELAM,2007-08-06,EAST,B,A,C,120,Park View,11
18309,BASTIAN VON SALZBERG,2007-04-14,EAST,C,C,A,110,Park View,11
18310,JAMIE GREVILLE,2006-09-15,EAST,A,C,B,120,Park View,11
18311,ANDREJ STRATHMAN,2006-11-20,EAST,B,B,A,130,Park View,11
18312,AUBRETTE JIRICKA,2007-07-29,EAST,B,D,B,100,Park View,11
18313,SHOLOM GIDDONS,2007-06-27,EAST,E,B,D,70,Park View,11
18314,SHAINE BEETLES,2006-12-25,EAST,B,B,C,110,Park View,11
18315,SHERIE BEDELL,2007-04-12,EAST,B,B,B,120,Park View,11
18316,LORINE KORDT,2007-01-11,EAST,B,B,C,110,Park View,11
18317,KANDACE LEITHGOE,2006-09-26,EAST,C,B,B,110,Park View,11
18318,MIKEL STANDERING,2006-11-10,EAST,B,B,A,130,Park View,11
18319,MAIGA CHEALES,2006-12-19,EAST,B,B,C,110,Park View,11
18320,TRISTAM FINNES,2007-01-18,EAST,D,B,B,100,Park View,11
18321,ISABELLE GLOY,2007-08-21,EAST,C,A,B,120,Park View,11
18322,JEANINE MOFFATT,2007-05-09,EAST,A,D,A,120,Park View,11
18323,MARTIN GUYONNEAU,2007-02-08,EAST,B,B,B,120,Park View,11
18324,ARLY COLATON,2007-05-24,EAST,A,C,C,110,Park View,11
18325,TREVOR MOCKES,2007-04-05,EAST,B,D,C,90,Park View,11
18326,REBECKA VAUGHN,2007-07-10,EAST,B,D,D,80,Park View,11
18327,DARLENE BURRELL,2007-07-22,EAST,B,B,C,110,Park View,11
18328,KAITLIN DUDING,2007-05-15,EAST,A,C,D,100,Park View,11
18329,BROCK MOSEBY,2007-08-04,EAST,C,B,A,120,Park View,11
18330,FRANK CASALE,2006-11-17,EAST,A,D,C,100,Park View,11
18331,MATTHIEU WESTOFF,2007-05-11,EAST,B,C,B,110,Park View,11
18332,MURIELLE BRANT,2006-10-31,EAST,C,C,C,90,Park View,11
18333,BRADFORD SILMON,2007-06-10,EAST,B,B,C,110,Park View,11
18334,DWIGHT CLEAVES,2007-01-01,EAST,C,D,C,80,Park View,11
18335,REGAN DOWNEY,2007-02-09,EAST,E,B,C,80,Park View,11
18336,CAMELLIA YELLAND,2006-10-26,EAST,C,B,C,100,Park View,11
18337,ARNOLD BARRELL,2007-03-06,EAST,C,C,C,90,Park View,11
18338,GODFREE WADHAMS,2006-09-08,EAST,C,C,E,70,Park View,11
18339,BRANDI MACPEICE,2006-12-26,EAST,C,D,C,80,Park View,11
18340,GRANTHEM DELLENBROK,2007-04-26,EAST,E,C,B,80,Park View,11
18341,NATIVIDAD ANDREICHIK,2007-07-22,EAST,C,B,C,100,Park View,11
18342,ULBERTO MERWE,2006-12-10,EAST,C,B,C,100,Park View,11
18343,MARGARET HATHORN,2006-09-05,EAST,F,B,C,70,Park View,11
18344,CONSOLATA CULWEN,2007-05-10,EAST,E,C,E,50,Park View,11
18345,ELNORA PETRECZ,2007-08-22,EAST,C,D,A,100,Park View,11
18346,FELIKS CERRO,2007-06-17,EAST,D,D,C,70,Park View,11
18347,SAYER AHERN,2007-05-30,EAST,A,F,B,90,Park View,11
18348,MIRABELLA CHILLES,2006-11-06,EAST,C,A,B,120,Park View,11
18349,RANDOLF BONSALL,2007-08-29,EAST,D,C,C,80,Park View,11
18350,ROCHESTER BIDEWEL,2007-03-15,EAST,C,C,C,90,Park View,11
18351,BRIGHAM GARFATH,2007-03-17,EAST,D,C,C,80,Park View,11
18352,FLORENCIA CHENEY,2007-06-01,EAST,B,C,D,90,Park View,11
18353,SHANNAN MALSTER,2006-10-15,EAST,C,A,C,110,Park View,11
18354,VIOLETTA COWMEADOW,2007-07-31,EAST,B,A,B,130,Park View,11
18355,FELIPE SKOTTLE,2007-05-16,EAST,D,D,C,70,Park View,11
18356,CRISTINE CORN,2007-06-16,EAST,D,B,C,90,Park View,11
18357,LINK LIBERMORE,2007-08-05,EAST,B,A,C,120,Park View,11
18358,JEFFEREY ASTILL,2007-01-28,EAST,C,C,A,110,Park View,11
18359,ANDIE JAKUBOVICZ,2007-05-16,EAST,B,A,C,120,Park View,11
18360,TEMP MCKENDRY,2007-02-02,EAST,B,D,D,80,Park View,11
18361,GAE YANDLE,2007-08-23,EAST,C,B,B,110,Park View,11
18362,DORISA RENTENBECK,2007-01-12,EAST,D,A,B,110,Park View,11
18363,HUMPHREY L'EPISCOPIO,2006-12-31,EAST,D,A,C,100,Park View,11
18364,JONIS VAN VELDEN,2007-03-21,EAST,C,B,D,90,Park View,11
18365,DANELLA OFFILL,2006-12-08,EAST,C,C,A,110,Park View,11
18366,WAYLEN HOWSIN,2007-08-01,EAST,A,A,B,140,Park View,11
18367,HOLDEN LUMLY,2007-05-28,EAST,B,C,A,120,Park View,11
18368,HUBE BAGGELLEY,2007-05-26,EAST,C,D,B,90,Park View,11
18369,KELCY SEWART,2006-11-06,EAST,B,C,A,120,Park View,11
18370,DORISE MARZELE,2006-10-01,EAST,C,E,B,80,Park View,11
18371,WELBY CUNNIFFE,2007-02-01,EAST,B,C,B,110,Park View,11
18372,EMLYN SOLON,2006-11-05,EAST,C,B,C,100,Park View,11
18373,KAMEKO STARES,2006-11-30,EAST,C,B,A,120,Park View,11
18374,SILVA BUCHAN,2007-03-03,EAST,B,C,D,90,Park View,11
18375,CORALYN BURSELL,2006-09-13,EAST,A,A,C,130,Park View,11
18376,CLARENCE YELYASHEV,2006-09-01,EAST,B,D,B,100,Park View,11
18377,JEN LOFFEL,2006-12-18,EAST,A,A,B,140,Park View,11
18378,EDITA WILLIMONT,2007-01-06,EAST,A,C,B,120,Park View,11
18379,DOTI FINDLOW,2007-06-02,EAST,E,B,B,90,Park View,11
18380,CATE KEESE,2007-08-07,EAST,A,C,B,120,Park View,11
18381,ANET ZANICCHELLI,2006-11-23,EAST,C,B,B,110,Park View,11
18382,LISETTE KERNER,2007-08-09,EAST,C,E,B,80,Park View,11
18383,SHANDRA MEIGH,2006-10-13,EAST,C,B,C,100,Park View,11
18384,BARBARA RAYSON,2006-09-14,EAST,B,B,A,130,Park View,11
18385,JANELA MARFE,2007-05-21,EAST,C,B,C,100,Park View,11
18386,CHRYSTE ADAME,2006-09-07,EAST,C,C,A,110,Park View,11
18387,HEDVIG LUDMAN,2007-07-01,EAST,B,B,D,100,Park View,11
18388,AVERELL VEYSEY,2007-07-09,EAST,A,C,E,90,Park View,11
18389,SARGENT MOLIAN,2006-12-05,EAST,B,C,C,100,Park View,11
18390,FRAZER REESON,2007-04-28,EAST,A,C,D,100,Park View,11
18391,NEILA ANTAO,2007-04-02,EAST,E,C,C,70,Park View,11
18392,LONEE DE CAROLIS,2007-06-13,EAST,D,B,B,100,Park View,11
18393,NORTHROP STEUHLMEYER,2006-10-15,EAST,C,C,C,90,Park View,11
18394,BENEDIKTA BALLHAM,2006-12-14,EAST,B,C,A,120,Park View,11
18395,ALEXIO MACQUARRIE,2007-01-13,EAST,C,B,B,110,Park View,11
18396,FREDRIC TWINING,2007-07-02,EAST,B,E,A,100,Park View,11
18397,GRAEHME MCMINN,2007-03-04,EAST,B,A,A,140,Park View,11
18398,LOUTITIA JERDAN,2007-08-06,EAST,B,C,B,110,Park View,11
18399,SUELLEN GOODBOURN,2007-07-20,EAST,C,B,C,100,Park View,11
18400,MYRTICE VLASENKOV,2006-11-02,EAST,F,A,B,90,Park View,11
18401,DANYELLE PATTRICK,2006-09-07,EAST,F,C,B,70,Park View,11
18402,JODY ZANOTTI,2006-10-30,EAST,B,D,C,90,Park View,11
18403,RENELL MILBOURN,2007-05-16,EAST,C,C,F,60,Park View,11
18404,ABBEY BUGGE,2006-10-19,EAST,C,C,C,90,Park View,11
18405,ELISHA ROSELL,2007-06-14,EAST,D,B,C,90,Park View,11
18406,CAMILA BELLISS,2007-07-29,EAST,C,B,A,120,Park View,11
18407,GREGGORY POLLACK,2007-03-19,EAST,C,A,B,120,Park View,11
18408,DAR SCONE,2007-07-04,EAST,C,B,C,100,Park View,11
18409,GERICK HELLIKER,2006-09-02,EAST,E,C,B,80,Park View,11
18410,LUCAS OAKS,2007-06-12,EAST,A,B,C,120,Park View,11
18411,FARA OVERILL,2006-12-21,EAST,C,C,B,100,Park View,11
18412,ANDREANA ENNION,2007-08-29,EAST,D,A,C,100,Park View,11
18413,PRYCE ADKIN,2007-06-06,EAST,A,B,C,120,Park View,11
18414,MARRIS TINK,2007-04-18,EAST,B,C,D,90,Park View,11
18415,ANDRIS TYCE,2007-02-26,EAST,D,D,C,70,Park View,11
18416,CASI FRICHLEY,2006-09-23,EAST,C,B,A,120,Park View,11
18417,COLMAN HIGHWAY,2007-08-29,EAST,D,D,C,70,Park View,11
18418,OSBORNE SODEN,2006-10-19,EAST,C,D,A,100,Park View,11
18419,ARETHA GLENISTER,2006-10-10,EAST,C,C,C,90,Park View,11
18420,ANDREI TURK,2007-07-01,EAST,C,D,E,60,Park View,11
18421,AMANDA BAUDUCCIO,2007-02-12,EAST,B,B,B,120,Park View,11
18422,LISSI CALLISTER,2006-10-14,EAST,E,F,B,50,Park View,11
18423,VIOLETTE CAMILLO,2006-09-18,EAST,B,B,B,120,Park View,11
18424,SHIRLEE MEHARG,2007-08-28,EAST,B,B,C,110,Park View,11
18425,WYLIE ALLRED,2007-06-26,EAST,C,B,A,120,Park View,11
18426,MERLA JELLYMAN,2007-08-19,EAST,F,B,B,80,Park View,11
18427,ANDRAS WAFER,2007-06-18,EAST,C,C,D,80,Park View,11
18428,ANTONY CUNNINGHAM,2007-03-16,EAST,C,C,D,80,Park View,11
18429,CHERRY CAUGHTE,2006-10-03,EAST,C,B,A,120,Park View,11
18430,MAUDE BARLACE,2007-06-14,EAST,B,B,C,110,Park View,11
18431,BAT MCNIFF,2007-03-01,EAST,B,C,D,90,Park View,11
18432,ADOLF WHATSIZE,2006-11-27,EAST,C,A,C,110,Park View,11
18433,DILLY LOOKER,2007-04-15,EAST,A,B,D,110,Park View,11
18434,BERN GILLIO,2007-04-09,EAST,B,C,B,110,Park View,11
18435,ANSTICE BOOM,2007-07-16,EAST,B,D,C,90,Park View,11
18436,TIFFANIE HADCOCK,2006-10-07,EAST,A,E,B,100,Park View,11
18437,BENT WITTERING,2007-05-26,EAST,B,A,A,140,Park View,11
18438,VANNIE STITT,2007-02-08,EAST,A,B,D,110,Park View,11
18439,FARLEE CASSELLS,2007-06-21,EAST,D,C,A,100,Park View,11
18440,MIGUELITA SCHURICHT,2006-11-25,EAST,D,B,C,90,Park View,11
18441,HIERONYMUS DELVE,2006-12-28,EAST,A,B,B,130,Park View,11
18442,JACKLIN KUHNKE,2007-02-08,EAST,B,C,C,100,Park View,11
18443,KEEFE HALFACRE,2006-09-14,EAST,D,C,E,60,Park View,11
18444,KIT GYMLETT,2007-06-14,EAST,B,B,D,100,Park View,11
18445,MAXI DOYLEY,2007-05-20,EAST,A,C,B,120,Park View,11
18446,LEROI CRONKSHAW,2006-11-15,EAST,B,A,C,120,Park View,11
18447,NATA SIMMERS,2007-04-02,EAST,B,B,B,120,Park View,11
18448,ADRIANNE ILDEN,2007-03-10,EAST,A,C,B,120,Park View,11
18449,RODERICK DAT,2007-05-21,EAST,A,A,B,140,Park View,11
18450,JUDD O'GRADY,2007-06-19,EAST,B,B,B,120,Park View,11
18451,ROSAMOND YUKHNOV,2007-08-08,EAST,B,C,A,120,Park View,11
18452,BRAD RACKLEY,2007-07-17,EAST,C,C,D,80,Park View,11
18453,DALORIS PASSION,2007-05-30,EAST,A,C,A,130,Park View,11
18454,SALOMON CLEM,2007-04-05,EAST,C,C,B,100,Park View,11
18455,HASKEL THURLBOURNE,2006-09-17,EAST,B,A,A,140,Park View,11
18456,BRENA COLLOCOTT,2006-10-17,EAST,B,B,A,130,Park View,11
18457,STANLY ASTLETT,2007-05-26,EAST,A,B,C,120,Park View,11
18458,WILLAMINA BRANDI,2007-08-02,EAST,C,B,C,100,Park View,11
18459,MARGARETTA BRIDGNELL,2007-03-13,EAST,C,D,F,50,Park View,11
18460,HADLEY AIZIKOVICH,2007-04-23,EAST,C,C,C,90,Park View,11
18461,HYATT YARNALL,2007-07-02,EAST,C,B,A,120,Park View,11
18462,FINDLAY FEARNLEY,2007-06-06,EAST,B,E,D,70,Park View,11
18463,DORISE MOODIE,2007-01-12,EAST,D,B,B,100,Park View,11
18464,ANATOL MANDRY,2007-02-10,EAST,D,A,B,110,Park View,11
18465,VANYA EDWARDS,2007-05-03,EAST,C,B,C,100,Park View,11
18466,JENNA MORRILL,2006-11-14,EAST,C,C,B,100,Park View,11
18467,KIZZIE KELLET,2006-11-10,EAST,B,C,C,100,Park View,11
18468,EFREM LEVERAGE,2007-03-20,EAST,A,C,D,100,Park View,11
18469,CACILIE STEPTOE,2006-10-31,EAST,B,C,C,100,Park View,11
18470,LAURENT HUTCHINSON,2006-11-19,EAST,B,C,E,80,Park View,11
18471,BER GUTRIDGE,2006-12-02,EAST,C,B,E,80,Park View,11
18472,RALEIGH HAET,2006-10-28,EAST,A,C,B,120,Park View,11
18473,KATHYE BRIGHAM,2007-03-30,EAST,B,C,A,120,Park View,11
18474,ANITA PEPYS,2007-07-21,EAST,B,B,B,120,Park View,11
18475,POUL COSBEY,2006-11-02,EAST,C,B,B,110,Park View,11
18476,MILISSENT IVASHOV,2007-07-01,EAST,C,A,A,130,Park View,11
18477,PEGEEN MUCCI,2006-10-08,EAST,C,C,B,100,Park View,11
18478,SHELLY BORDER,2006-11-25,EAST,B,C,C,100,Park View,11
18479,GARRY PERELLO,2007-06-08,EAST,E,B,D,70,Park View,11
18480,AG KILLEN,2006-10-06,EAST,C,C,D,80,Park View,11
18481,MICHELE CREDDON,2007-06-01,EAST,A,C,C,110,Park View,11
18482,CATHERINA MCCASKILL,2006-12-06,EAST,B,C,B,110,Park View,11
18483,BINNIE IANNELLI,2006-12-04,EAST,C,C,A,110,Park View,11
18484,KELBY DODWORTH,2007-02-16,EAST,C,C,B,100,Park View,11
18485,ALYSS FERRY,2006-11-26,EAST,C,B,C,100,Park View,11
18486,ARCHAMBAULT DE'-ANCY WILLIS,2007-05-03,EAST,B,C,C,100,Park View,11
18487,ASHBY REWBOTTOM,2006-09-11,EAST,C,B,E,80,Park View,11
18488,TATIANA GILBERTSON,2007-02-20,EAST,C,C,C,90,Park View,11
18489,LAW BOWSHER,2007-04-24,EAST,C,D,F,50,Park View,11
18490,CHARLENA WISNIOWSKI,2007-01-17,EAST,C,B,C,100,Park View,11
18491,RICCA ZACK,2006-11-24,EAST,D,C,F,50,Park View,11
18492,ERV ARROW,2007-03-17,EAST,A,A,A,150,Park View,11
18493,AHARON O MULLEN,2006-12-31,EAST,C,B,C,100,Park View,11
18494,FAYRE NIAVE,2007-07-01,EAST,C,C,A,110,Park View,11
18495,CAROL-JEAN HANDASYDE,2007-08-16,EAST,C,B,B,110,Park View,11
18496,AMABEL MASEY,2007-03-14,EAST,C,A,A,130,Park View,11
18497,MELISANDE WHENHAM,2006-09-15,EAST,E,A,B,100,Park View,11
18498,LAND THIRLWELL,2007-05-16,EAST,A,A,C,130,Park View,11
18499,LINDON KLIMKIEWICH,2007-01-16,EAST,C,B,C,100,Park View,11
18500,CARIA D'AGOSTINO,2006-10-30,EAST,E,E,C,50,Waterview Academy,12
18501,MELBA DUFOUR,2007-08-15,EAST,C,A,B,120,Waterview Academy,12
18502,ALIE DEPLACIDO,2007-01-10,EAST,B,C,C,100,Waterview Academy,12
18503,HERMIA CAPS,2007-04-09,EAST,C,B,C,100,Waterview Academy,12
18504,FREMONT GARROWAY,2007-04-30,EAST,B,A,D,110,Waterview Academy,12
18505,ROSETTE CICIURA,2007-04-20,EAST,C,A,C,110,Waterview Academy,12
18506,KATE DRINKALE,2007-01-21,EAST,B,A,D,110,Waterview Academy,12
18507,VERE SIMMANCE,2007-07-25,EAST,A,B,B,130,Waterview Academy,12
18508,CORNELIA DIABLE,2007-05-07,EAST,C,B,B,110,Waterview Academy,12
18509,BARTHOLEMY KLUS,2007-08-20,EAST,D,E,A,80,Waterview Academy,12
18510,ISADOR DEAKAN,2007-04-06,EAST,B,A,D,110,Waterview Academy,12
18511,ALEJOA FILIPPOV,2007-03-25,EAST,B,C,B,110,Waterview Academy,12
18512,PAOLA LANGER,2007-07-04,EAST,D,C,C,80,Waterview Academy,12
18513,CORNELIUS BARTHELME,2006-11-27,EAST,A,A,A,150,Waterview Academy,12
18514,MICHAL RACKLEY,2007-03-24,EAST,E,D,C,60,Waterview Academy,12
18515,ASE BOTTELL,2006-12-18,EAST,C,A,B,120,Waterview Academy,12
18516,ELY ARCH,2006-10-30,EAST,F,C,D,50,Waterview Academy,12
18517,WENDELL RICHARDSSON,2007-03-31,EAST,A,C,C,110,Waterview Academy,12
18518,HUMFRID TOMENSON,2007-08-04,EAST,B,C,B,110,Waterview Academy,12
18519,LIONEL WHITTEK,2006-12-13,EAST,B,B,E,90,Waterview Academy,12
18520,MARCILE BERICK,2006-11-18,EAST,D,C,D,70,Waterview Academy,12
18521,WYE ABOTSON,2007-02-01,EAST,B,C,B,110,Waterview Academy,12
18522,ROWE JINKS,2006-09-21,EAST,B,A,A,140,Waterview Academy,12
18523,ALAN TRASLER,2006-12-24,EAST,D,B,C,90,Waterview Academy,12
18524,BARRIS SEBROOK,2007-06-09,EAST,C,C,B,100,Waterview Academy,12
18525,MONAH DYHOUSE,2007-04-02,EAST,A,B,C,120,Waterview Academy,12
18526,NATHANAEL WARDROPE,2006-12-15,EAST,C,B,A,120,Waterview Academy,12
18527,ROBBERT PERETT,2007-06-22,EAST,C,C,C,90,Waterview Academy,12
18528,VICKI HELSTRIP,2006-10-03,EAST,C,A,C,110,Waterview Academy,12
18529,IGNACIO DAYSH,2007-04-21,EAST,D,B,B,100,Waterview Academy,12
18530,VERNE HANALAN,2006-12-23,EAST,B,C,B,110,Waterview Academy,12
18531,LIB KEASEY,2006-10-02,EAST,A,C,C,110,Waterview Academy,12
18532,GUALTERIO BUGGE,2007-05-02,EAST,A,B,B,130,Waterview Academy,12
18533,JANITH IDLE,2007-02-26,EAST,B,B,C,110,Waterview Academy,12
18534,DEB DAW,2007-06-21,EAST,A,B,C,120,Waterview Academy,12
18535,BOOT HENWORTH,2007-07-23,EAST,C,B,C,100,Waterview Academy,12
18536,KAROLY CAVY,2007-04-01,EAST,A,B,A,140,Waterview Academy,12
18537,PREN CORDERO,2007-03-14,EAST,C,B,C,100,Waterview Academy,12
18538,BEVVY JACOBOVITZ,2007-04-07,EAST,B,A,A,140,Waterview Academy,12
18539,VANCE GAILOR,2007-04-08,EAST,C,C,B,100,Waterview Academy,12
18540,KERRILL FARMILOE,2007-02-24,EAST,A,C,A,130,Waterview Academy,12
18541,RALEIGH PIERACCI,2007-08-09,EAST,B,A,B,130,Waterview Academy,12
18542,AMITY JANTZEN,2007-04-26,EAST,C,B,B,110,Waterview Academy,12
18543,PAUL ELDERSHAW,2007-01-01,EAST,A,C,D,100,Waterview Academy,12
18544,CACILIE YUROV,2007-05-15,EAST,C,B,A,120,Waterview Academy,12
18545,ZACHERIE WORNER,2007-04-22,EAST,B,C,B,110,Waterview Academy,12
18546,LOTTA HEDDY,2006-09-30,EAST,D,C,B,90,Waterview Academy,12
18547,KEEFER OFENER,2007-02-23,EAST,A,D,B,110,Waterview Academy,12
18548,GRACIA BAYLAY,2007-07-17,EAST,E,C,C,70,Waterview Academy,12
18549,ANGELIKA DA COSTA,2007-07-28,EAST,B,B,C,110,Waterview Academy,12
18550,BROOK SINFIELD,2007-06-01,EAST,E,C,A,90,Waterview Academy,12
18551,JEMMY BOTTOMLEY,2007-06-18,EAST,C,A,C,110,Waterview Academy,12
18552,JOHNATHAN PURPLE,2007-02-02,EAST,C,B,B,110,Waterview Academy,12
18553,WAYLON SCHRUURS,2007-08-08,EAST,B,C,B,110,Waterview Academy,12
18554,ALAIN COARSER,2006-09-12,EAST,B,C,C,100,Waterview Academy,12
18555,EVELEEN ANDRYUNIN,2007-01-07,EAST,B,C,B,110,Waterview Academy,12
18556,PRENT CELIZ,2007-07-23,EAST,A,F,C,80,Waterview Academy,12
18557,COLMAN BULLEN,2006-09-22,EAST,C,A,B,120,Waterview Academy,12
18558,ELAYNE CLEEN,2007-04-02,EAST,B,B,A,130,Waterview Academy,12
18559,TILDA GIANETTI,2007-07-25,EAST,C,A,B,120,Waterview Academy,12
18560,DOREEN CROSTON,2006-10-08,EAST,C,C,B,100,Waterview Academy,12
18561,SHIRLEE URRIDGE,2006-12-23,EAST,C,A,B,120,Waterview Academy,12
18562,ARLINE YEATS,2006-09-09,EAST,A,C,A,130,Waterview Academy,12
18563,BARBEY YEARNES,2007-01-20,EAST,C,B,B,110,Waterview Academy,12
18564,HELENELIZABETH EPGRAVE,2007-06-29,EAST,B,B,B,120,Waterview Academy,12
18565,CELIA ENDICOTT,2006-09-17,EAST,B,B,A,130,Waterview Academy,12
18566,WAYLEN NEWTON,2006-10-26,EAST,E,C,E,50,Waterview Academy,12
18567,BRYNNE GILMAN,2007-08-14,EAST,A,E,B,100,Waterview Academy,12
18568,LES MUNDEN,2007-03-17,EAST,D,B,E,70,Waterview Academy,12
18569,DERICK KENWORTHY,2007-02-04,EAST,C,B,C,100,Waterview Academy,12
18570,RENE HAWKEY,2007-08-20,EAST,D,D,B,80,Waterview Academy,12
18571,HOBEY LINTS,2007-04-19,EAST,D,B,B,100,Waterview Academy,12
18572,DARELLE ELSEGOOD,2007-08-22,EAST,D,C,C,80,Waterview Academy,12
18573,BRETT SONGUST,2007-01-03,EAST,C,A,C,110,Waterview Academy,12
18574,SHELBY GOODERICK,2006-09-06,EAST,C,B,C,100,Waterview Academy,12
18575,AURTHUR SELLIMAN,2007-05-25,EAST,C,B,C,100,Waterview Academy,12
18576,COZMO VELDEN,2007-04-04,EAST,A,C,C,110,Waterview Academy,12
18577,CHARIS HOUSECRAFT,2006-10-12,EAST,A,A,C,130,Waterview Academy,12
18578,BRYCE LIFTON,2006-12-24,EAST,C,D,C,80,Waterview Academy,12
18579,LIZZIE BAVIDGE,2007-03-28,EAST,A,A,F,100,Waterview Academy,12
18580,COSME REINHARDT,2007-02-28,EAST,B,B,A,130,Waterview Academy,12
18581,PARNELL MOYSEY,2007-04-28,EAST,C,B,B,110,Waterview Academy,12
18582,SHEFFIELD JEROMSON,2006-10-12,EAST,E,C,C,70,Waterview Academy,12
18583,MICK LAVISS,2007-05-23,EAST,C,B,C,100,Waterview Academy,12
18584,MOYRA SIMONNIN,2007-06-16,EAST,C,B,A,120,Waterview Academy,12
18585,HARRIETT BORCHARDT,2007-05-23,EAST,F,E,B,50,Waterview Academy,12
18586,ANNEMARIE SPRUCE,2007-04-17,EAST,D,A,E,80,Waterview Academy,12
18587,SHIR FITZHARRIS,2007-02-27,EAST,B,A,D,110,Waterview Academy,12
18588,TILLIE STREIGHT,2007-04-24,EAST,B,A,B,130,Waterview Academy,12
18589,SANDIE TREVAINS,2007-02-04,EAST,B,C,B,110,Waterview Academy,12
18590,SIGFRIED JUMEL,2007-08-19,EAST,C,E,B,80,Waterview Academy,12
18591,ANDRIS PEARCH,2006-09-04,EAST,C,A,B,120,Waterview Academy,12
18592,ERYN FREEBORNE,2007-02-05,EAST,C,B,C,100,Waterview Academy,12
18593,DORETTA WEATHERHILL,2007-06-29,EAST,C,A,B,120,Waterview Academy,12
